CurrentTime,Instance,Number,Spend_time,nb_nodes,nb_sub_nodes,Seed,Iter_Max,Cycle,Generation,Local_Best_Obj
20200328114458,MDG-c_10_n3000_m400,7,12396.4s,3000,400,1585354516,1500,10,1,5982
20200328151148,MDG-c_10_n3000_m400,8,9492.13s,3000,400,1585376079,1500,10,1,6038
20200328175014,MDG-c_10_n3000_m400,9,7829.46s,3000,400,1585359640,1500,10,1,6098
20200328200057,MDG-c_11_n3000_m500,0,16164.7s,3000,500,1585392044,1500,10,1,7098
20200329003036,MDG-c_11_n3000_m500,1,15081.7s,3000,500,1585380599,1500,10,1,7309
20200329044211,MDG-c_11_n3000_m500,2,16061.2s,3000,500,1585419360,1500,10,1,7421
20200329091006,MDG-c_11_n3000_m500,3,26890.9s,3000,500,1585437326,1500,10,1,6901
20200329163830,MDG-c_11_n3000_m500,4,12706.2s,3000,500,1585439611,1500,10,1,7701
20200329201030,MDG-c_11_n3000_m500,5,23395.1s,3000,500,1585460043,1500,10,1,7338
20200330024039,MDG-c_11_n3000_m500,6,26778s,3000,500,1585483671,1500,10,1,7362
20200330100711,MDG-c_11_n3000_m500,7,23571.8s,3000,500,1585516334,1500,10,1,7017
20200330164017,MDG-c_11_n3000_m500,8,14474.8s,3000,500,1585549451,1500,10,1,7564
20200330204146,MDG-c_11_n3000_m500,9,16794.7s,3000,500,1585562841,1500,10,1,7710
20200331012156,MDG-c_12_n3000_m500,0,23920.6s,3000,500,1585568558,1500,10,1,6620
20200331080050,MDG-c_12_n3000_m500,1,15290.9s,3000,500,1585603350,1500,10,1,7625
20200331121556,MDG-c_12_n3000_m500,2,17269.2s,3000,500,1585618708,1500,10,1,7028
20200331170359,MDG-c_12_n3000_m500,3,32135.6s,3000,500,1585613181,1500,10,1,6846
20200401015949,MDG-c_12_n3000_m500,4,14845.3s,3000,500,1585662014,1500,10,1,7031
20200401060728,MDG-c_12_n3000_m500,5,26655.5s,3000,500,1585691476,1500,10,1,7226
20200401133157,MDG-c_12_n3000_m500,6,17188.9s,3000,500,1585691159,1500,10,1,7173
20200401181840,MDG-c_12_n3000_m500,7,19528.9s,3000,500,1585725167,1500,10,1,7450
20200401234423,MDG-c_12_n3000_m500,8,42881.8s,3000,500,1585740502,1500,10,1,6736
20200402113918,MDG-c_12_n3000_m500,9,
